ts,zai_session_pct,zai_token_pct,throttle,active_profiles,dispatch_rc
2026-06-24T22:22:41Z,0,100,0,11,0
2026-06-24T22:23:40Z,0,100,0,11,0
2026-06-24T22:24:41Z,0,100,0,11,0
2026-06-24T22:25:41Z,0,100,0,11,0
2026-06-24T22:26:41Z,0,100,0,11,0
2026-06-24T22:27:42Z,0,100,0,11,0
2026-06-24T22:28:42Z,0,100,0,11,0
2026-06-24T22:29:45Z,0,100,0,11,0
2026-06-24T22:30:44Z,0,100,0,11,0
2026-06-24T22:31:45Z,0,100,0,11,0
2026-06-24T22:32:46Z,0,100,0,11,0
2026-06-24T22:33:44Z,0,100,0,11,0
2026-06-24T22:34:45Z,0,100,0,11,0
2026-06-24T22:35:47Z,0,100,0,11,0
2026-06-24T22:36:46Z,0,100,0,11,0
2026-06-24T22:37:45Z,0,100,0,11,0
2026-06-24T22:38:47Z,0,100,0,11,0
2026-06-24T22:39:47Z,0,100,0,11,0
2026-06-24T22:40:47Z,0,100,0,11,0
2026-06-24T22:41:46Z,0,100,0,11,0
2026-06-24T22:42:47Z,0,100,0,11,0
2026-06-24T22:43:48Z,0,100,0,11,0
2026-06-24T22:44:49Z,0,100,0,11,0
2026-06-24T22:45:48Z,0,100,0,11,0
2026-06-24T22:46:48Z,0,100,0,11,0
2026-06-24T22:47:50Z,0,100,0,11,0
2026-06-24T22:48:49Z,0,100,0,11,0
2026-06-24T22:49:50Z,0,100,0,11,0
2026-06-24T22:50:50Z,0,100,0,11,0
2026-06-24T22:51:50Z,0,100,0,11,0
2026-06-24T22:52:50Z,0,100,0,11,0
2026-06-24T22:53:51Z,0,100,0,11,0
2026-06-24T22:54:51Z,0,100,0,11,0
2026-06-24T22:55:51Z,0,100,0,11,0
2026-06-24T22:56:52Z,0,100,0,11,0
2026-06-24T22:57:52Z,0,100,0,11,0
2026-06-24T22:58:53Z,0,100,0,11,0
2026-06-24T22:59:54Z,0,100,0,11,0
2026-06-24T23:00:54Z,0,100,0,11,0
2026-06-24T23:01:55Z,0,100,0,11,0
2026-06-24T23:02:54Z,0,100,0,11,0
2026-06-24T23:03:54Z,0,100,0,11,0
2026-06-24T23:04:55Z,0,100,0,11,0
2026-06-24T23:05:55Z,0,100,0,11,0
2026-06-24T23:06:55Z,0,100,0,11,0
2026-06-24T23:07:55Z,0,100,0,11,0
2026-06-24T23:08:55Z,0,100,0,11,0
2026-06-24T23:09:56Z,0,100,0,11,0
2026-06-24T23:10:56Z,0,100,0,11,0
2026-06-24T23:11:57Z,0,100,0,11,0
2026-06-24T23:12:57Z,0,100,0,11,0
2026-06-24T23:13:57Z,0,100,0,11,0
2026-06-24T23:14:58Z,0,100,0,11,0
2026-06-24T23:15:58Z,0,100,0,11,0
2026-06-24T23:16:58Z,0,100,0,11,0
2026-06-24T23:17:58Z,0,100,0,11,0
2026-06-24T23:18:58Z,0,100,0,11,0
2026-06-24T23:19:59Z,0,100,0,11,0
2026-06-24T23:20:59Z,0,100,0,11,0
2026-06-24T23:21:59Z,0,100,0,11,0
2026-06-24T23:23:00Z,0,100,0,11,0
2026-06-24T23:24:01Z,0,100,0,11,0
2026-06-24T23:25:01Z,0,100,0,11,0
2026-06-24T23:26:01Z,0,100,0,11,0
2026-06-24T23:27:02Z,0,100,0,11,0
2026-06-24T23:28:02Z,0,100,0,11,0
2026-06-24T23:29:03Z,0,100,0,11,0
2026-06-24T23:30:03Z,0,100,0,11,0
2026-06-24T23:31:03Z,0,100,0,11,0
2026-06-24T23:32:04Z,0,100,0,11,0
2026-06-24T23:33:04Z,0,100,0,11,0
2026-06-24T23:34:04Z,0,100,0,11,0
2026-06-24T23:35:05Z,0,100,0,11,0
2026-06-24T23:36:05Z,0,100,0,11,0
2026-06-24T23:37:06Z,0,100,0,11,0
2026-06-24T23:38:06Z,0,100,0,11,0
2026-06-24T23:39:06Z,0,100,0,11,0
2026-06-24T23:40:06Z,0,100,0,11,0
2026-06-24T23:41:07Z,0,100,0,11,0
2026-06-24T23:42:07Z,0,100,0,11,0
2026-06-24T23:43:07Z,0,100,0,11,0
2026-06-24T23:44:08Z,0,100,0,11,0
2026-06-24T23:45:08Z,0,100,0,11,0
2026-06-24T23:46:08Z,0,100,0,11,0
2026-06-24T23:47:08Z,0,100,0,11,0
2026-06-24T23:48:09Z,0,100,0,11,0
2026-06-24T23:49:09Z,0,100,0,11,0
2026-06-24T23:50:09Z,0,100,0,11,0
2026-06-24T23:51:09Z,0,100,0,11,0
2026-06-24T23:52:10Z,0,100,0,11,0
2026-06-24T23:53:10Z,0,100,0,11,0
2026-06-24T23:54:11Z,0,100,0,11,0
2026-06-24T23:55:11Z,0,100,0,11,0
2026-06-24T23:56:11Z,0,100,0,11,0
2026-06-24T23:57:11Z,0,100,0,11,0
2026-06-24T23:58:12Z,0,100,0,11,0
2026-06-24T23:59:12Z,0,100,0,11,0
2026-06-25T00:00:13Z,0,100,0,11,0
2026-06-25T00:01:13Z,0,100,0,11,0
2026-06-25T00:02:14Z,0,100,0,11,0
2026-06-25T00:03:14Z,0,100,0,11,0
2026-06-25T00:04:14Z,0,100,0,11,0
2026-06-25T00:05:14Z,0,100,0,11,0
2026-06-25T00:06:14Z,0,100,0,11,0
2026-06-25T00:07:15Z,0,100,0,11,0
2026-06-25T00:08:15Z,0,100,0,11,0
2026-06-25T00:09:15Z,0,100,0,11,0
2026-06-25T00:10:16Z,0,100,0,11,0
2026-06-25T00:11:16Z,0,100,0,11,0
2026-06-25T00:12:17Z,0,100,0,11,0
2026-06-25T00:13:17Z,0,100,0,11,0
2026-06-25T00:14:17Z,0,100,0,11,0
2026-06-25T00:15:17Z,0,100,0,11,0
2026-06-25T00:16:18Z,0,100,0,11,0
2026-06-25T00:17:18Z,0,100,0,11,0
2026-06-25T00:18:18Z,0,100,0,11,0
2026-06-25T00:19:18Z,0,100,0,11,0
2026-06-25T00:20:19Z,0,100,0,11,0
2026-06-25T00:21:19Z,0,100,0,11,0
2026-06-25T00:22:19Z,0,100,0,11,0
2026-06-25T00:23:20Z,0,100,0,11,0
2026-06-25T00:24:20Z,0,100,0,11,0
2026-06-25T00:25:20Z,0,100,0,11,0
2026-06-25T00:26:21Z,0,100,0,11,0
2026-06-25T00:27:21Z,0,100,0,11,0
2026-06-25T00:28:22Z,0,100,0,11,0
2026-06-25T00:29:22Z,0,100,0,11,0
2026-06-25T00:30:22Z,0,100,0,11,0
2026-06-25T00:31:23Z,0,100,0,11,0
2026-06-25T00:32:23Z,0,100,0,11,0
2026-06-25T00:33:24Z,0,100,0,11,0
2026-06-25T00:34:24Z,0,100,0,11,0
2026-06-25T00:35:24Z,0,100,0,11,0
2026-06-25T00:36:25Z,0,100,0,11,0
2026-06-25T00:37:25Z,0,100,0,11,0
2026-06-25T00:38:25Z,0,100,0,11,0
2026-06-25T00:39:25Z,0,100,0,11,0
2026-06-25T00:40:26Z,0,100,0,11,0
2026-06-25T00:41:26Z,0,100,0,11,0
2026-06-25T00:42:26Z,0,100,0,11,0
2026-06-25T00:43:27Z,0,100,0,11,0
2026-06-25T00:44:27Z,0,100,0,11,0
2026-06-25T00:45:28Z,0,100,0,11,0
2026-06-25T00:46:28Z,0,100,0,11,0
2026-06-25T00:47:28Z,0,100,0,11,0
2026-06-25T00:48:28Z,0,100,0,11,0
2026-06-25T00:49:29Z,0,100,0,11,0
2026-06-25T00:50:29Z,0,100,0,11,0
2026-06-25T00:51:29Z,0,100,0,11,0
2026-06-25T00:52:29Z,0,100,0,11,0
2026-06-25T00:53:30Z,0,100,0,11,0
2026-06-25T00:54:30Z,0,100,0,11,0
2026-06-25T00:55:30Z,0,100,0,11,0
2026-06-25T00:56:30Z,0,100,0,11,0
2026-06-25T00:57:31Z,0,100,0,11,0
2026-06-25T00:58:31Z,0,100,0,11,0
2026-06-25T00:59:31Z,0,100,0,11,0
2026-06-25T01:00:32Z,0,100,0,11,0
2026-06-25T01:01:32Z,0,100,0,11,0
2026-06-25T01:02:33Z,0,100,0,11,0
2026-06-25T01:03:33Z,0,100,0,11,0
2026-06-25T01:04:34Z,0,100,0,11,0
2026-06-25T01:05:34Z,0,100,0,11,0
2026-06-25T01:06:35Z,0,100,0,11,0
2026-06-25T01:07:35Z,0,100,0,11,0
2026-06-25T01:08:35Z,0,100,0,11,0
2026-06-25T01:09:36Z,0,100,0,11,0
2026-06-25T01:10:36Z,0,100,0,11,0
2026-06-25T01:11:37Z,0,100,0,11,0
2026-06-25T01:12:37Z,0,100,0,11,0
2026-06-25T01:13:37Z,0,100,0,11,0
2026-06-25T01:14:37Z,0,100,0,11,0
2026-06-25T01:15:37Z,0,100,0,11,0
2026-06-25T01:16:38Z,0,100,0,11,0
2026-06-25T01:17:38Z,0,100,0,11,0
2026-06-25T01:18:39Z,0,100,0,11,0
2026-06-25T01:19:39Z,0,100,0,11,0
2026-06-25T01:20:39Z,0,100,0,11,0
2026-06-25T01:21:40Z,0,100,0,11,0
2026-06-25T01:22:40Z,0,100,0,11,0
2026-06-25T01:23:41Z,0,100,0,11,0
2026-06-25T01:24:41Z,0,100,0,11,0
2026-06-25T01:25:42Z,0,100,0,11,0
2026-06-25T01:26:42Z,0,100,0,11,0
2026-06-25T01:27:42Z,0,100,0,11,0
2026-06-25T01:28:42Z,0,100,0,11,0
2026-06-25T01:29:43Z,0,100,0,11,0
2026-06-25T01:30:43Z,0,100,0,11,0
2026-06-25T01:31:43Z,0,100,0,11,0
2026-06-25T01:32:44Z,0,100,0,11,0
2026-06-25T01:33:44Z,0,100,0,11,0
2026-06-25T01:34:44Z,0,100,0,11,0
2026-06-25T01:35:45Z,0,100,0,11,0
2026-06-25T01:36:45Z,0,100,0,11,0
2026-06-25T01:37:45Z,0,100,0,11,0
2026-06-25T01:38:46Z,0,100,0,11,0
2026-06-25T01:39:46Z,0,100,0,11,0
2026-06-25T01:40:46Z,0,100,0,11,0
2026-06-25T01:41:46Z,0,100,0,11,0
2026-06-25T01:42:47Z,0,100,0,11,0
2026-06-25T01:43:47Z,0,100,0,11,0
2026-06-25T01:44:48Z,0,100,0,11,0
2026-06-25T01:45:48Z,0,100,0,11,0
2026-06-25T01:46:48Z,0,100,0,11,0
2026-06-25T01:47:48Z,0,100,0,11,0
2026-06-25T01:48:49Z,0,100,0,11,0
2026-06-25T01:49:49Z,0,100,0,11,0
2026-06-25T01:50:49Z,0,100,0,11,0
2026-06-25T01:51:50Z,0,100,0,11,0
2026-06-25T01:52:50Z,0,100,0,11,0
2026-06-25T01:53:51Z,0,100,0,11,0
2026-06-25T01:54:51Z,0,100,0,11,0
2026-06-25T01:55:52Z,0,100,0,11,0
2026-06-25T01:56:52Z,0,100,0,11,0
2026-06-25T01:57:53Z,0,100,0,11,0
2026-06-25T01:58:53Z,0,100,0,11,0
2026-06-25T01:59:54Z,0,100,0,11,0
2026-06-25T02:00:54Z,0,100,0,11,0
2026-06-25T02:01:54Z,0,100,0,11,0
